DNA sample ethnicity and id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,DNA sample ethnicity,sample id
Tatar_Mishar:TTR-460,0.111547,0.044683,0.069013,0.061047,0.001231,0.014223,0.00846,0.014999,-0.008999,-0.020775,-0.009581,-0.004796,0.015907,0.003303,-0.005293,-0.001458,-0.004172,-0.00228,-0.010559,-0.002251,-0.009733,-0.002102,-0.003821,-0.000361,-0.002874,Tatar_Mishar,TTR-460
Tatar_Mishar:TTR-462,0.114961,0.042652,0.064488,0.051034,0.009848,0.01506,0.00987,0.011769,-0.01943,-0.020046,0.008769,-0.007343,0.017542,0.001101,-0.013708,-0.005038,0.007171,-0.005321,-0.001131,-0.003752,-0.001123,-0.002968,-0.003574,0.006989,0.003353,Tatar_Mishar,TTR-462
Tatar_Mishar:TTR-464,0.113823,0.030466,0.065619,0.047158,0.017234,0.017849,0.00987,0.011769,-0.007567,-0.024055,-0.005196,-0.008992,0.015461,0.010046,-0.014251,-0.005436,0.001956,-0.006841,-0.002263,0.005503,0.003868,-0.001113,-0.0053,-0.000482,0.003353,Tatar_Mishar,TTR-464
Tatar_Siberian_Zabolotniye:STA-357,0.078538,-0.159438,0.087115,0.056848,-0.067397,-0.018128,0.008695,0.011999,0.005727,-0.025513,0.035238,-0.001649,0.013825,-0.049407,-0.013708,-0.014187,-0.009257,0.002154,0.003645,-0.003252,-0.012728,0.014838,0.009613,-0.010965,-0.004431,Tatar_Siberian_Zabolotniye,STA-357
Tatar_Siberian_Zabolotniye:STA-362,0.08992,-0.155376,0.093903,0.044574,-0.055087,-0.010877,0.014571,0.022845,-0.011249,-0.026242,0.026145,-0.007194,0.015461,-0.03592,-0.012622,-0.005304,-0.01369,-0.007095,-0.005782,-0.006378,-0.001996,0.016199,0.005546,-0.004699,0,Tatar_Siberian_Zabolotniye,STA-362
Tatar_Siberian_Zabolotniye:STA-366,0.081953,-0.169593,0.097297,0.044574,-0.067089,-0.015339,0.009635,0.010846,-0.003477,-0.024966,0.031179,-0.005245,0.021556,-0.055324,-0.012893,-0.00411,0.009648,0.005194,0.00088,-0.002876,-0.002371,0.0115,0.007765,-0.00482,-0.00934,Tatar_Siberian_Zabolotniye,STA-366
Tatar_Siberian_Zabolotniye:STA-434,0.083091,-0.153345,0.086738,0.05168,-0.061858,-0.015339,0.005875,0.014538,-0.009204,-0.030251,0.01835,-0.007194,0.017245,-0.051058,-0.012351,-0.014452,-0.005998,-0.000507,-0.004148,-0.006128,0.00025,0.010881,0.007518,-0.001205,-0.005748,Tatar_Siberian_Zabolotniye,STA-434
Tatar_Siberian_Zabolotniye:STA-435,0.072847,-0.161469,0.084475,0.042313,-0.056934,-0.007809,0.020446,0.020076,-0.003886,-0.023691,0.023222,-0.006294,0.008325,-0.039085,-0.009365,-0.008751,-0.007432,0.00152,-0.005279,-0.007629,-0.005989,0.01286,0.006409,-0.005784,-0.006586,Tatar_Siberian_Zabolotniye,STA-435
Tatar_Siberian:STA-003,0.080814,-0.141159,0.060716,0.013566,-0.048009,-0.009203,0.006345,0.005307,-0.012476,-0.016401,-0.000325,-0.004346,0.008622,-0.013625,0.000271,0.002121,-0.002347,-0.0019,-0.00176,-0.004502,-0.002995,0.001978,-0.00419,-0.004458,0.001437,Tatar_Siberian,STA-003
Tatar_Siberian:STA-004,0.080814,-0.142174,0.055437,0.025517,-0.034468,-0.008088,0.00893,0.01523,-0.004295,-0.008747,-0.005196,-0.008542,0.007136,-0.015689,-0.006107,0.003978,0.000913,0.005701,0.003897,0.004377,-0.005116,0.003091,-0.008997,-0.006386,0.000239,Tatar_Siberian,STA-004
Tatar_Siberian:STA-006,0.07057,-0.150298,0.06939,0.031654,-0.04924,-0.012829,0.007285,0.011307,0.000614,-0.026971,0.002598,-0.005395,0.014271,-0.026286,-0.011129,-0.005304,-0.010561,-0.004054,-0.005656,-0.011005,-0.004991,0.005935,0.002095,0,0.001197,Tatar_Siberian,STA-006
Tatar_Siberian:STA-112,0.088782,-0.100537,0.065619,0.040375,-0.036007,-0.009761,0.004465,0.011076,-0.00409,-0.018406,0.007307,-0.004496,0.013082,-0.015827,-0.005836,0.004641,0.000652,-0.003167,-0.006285,-0.007128,-0.007861,0.003215,-0.00419,0.008194,0.000838,Tatar_Siberian,STA-112
Tatar_Siberian:STA-116,0.084229,-0.141159,0.068259,0.023579,-0.052933,-0.008646,0.011516,0.011538,0.006954,-0.016219,0.006658,0.002248,0.01219,-0.017753,-0.001493,0.000928,-0.007171,0.007981,0.001634,-0.002626,-0.007612,0.002844,-0.002835,-0.001446,0.000239,Tatar_Siberian,STA-116
Tatar_Siberian:STA-120,0.08992,-0.103584,0.062979,0.019703,-0.045239,-0.00251,0.013161,0.008077,-0.015135,-0.017495,0.007795,-0.002398,0.005352,-0.015414,-0.004072,-0.009281,-0.009388,0.011275,-0.003897,-0.005628,-0.010856,0.00272,0.002465,-0.000241,0.003353,Tatar_Siberian,STA-120
Tatar_Siberian:STA-122,0.086506,-0.131003,0.075047,0.038114,-0.036622,-0.010877,0.006345,0.008538,-0.006954,-0.014579,0.013316,0.002398,0.009663,-0.019955,-0.015336,0.007558,0.004955,-0.003167,-0.013324,0.002251,-0.014974,0.001237,-0.010476,-0.000964,-0.002634,Tatar_Siberian,STA-122
Tatar_Siberian:STA-126,0.086506,-0.08632,0.065242,0.036176,-0.027082,0.001116,0.011281,0.009461,-0.010635,-0.023144,-0.009094,-0.010041,0.010406,-0.015276,-0.009636,-0.000133,0.005998,0.00228,-0.001508,0.005878,-0.011854,0.00507,-0.000863,0.00723,-0.003952,Tatar_Siberian,STA-126
Tatar_Siberian:STA-128,0.085367,-0.119832,0.055437,0.048127,-0.038469,-0.005857,0.015276,0.003923,-0.002045,-0.02442,0.001137,-0.007493,0.015163,-0.021607,-0.010315,0.004243,0.002999,-0.006334,-0.000251,-0.005002,-0.012353,0.005935,0.007272,0.00012,-0.001437,Tatar_Siberian,STA-128
Tatar_Siberian:STA-205,0.092197,-0.125926,0.063356,0.028101,-0.041546,-0.00502,0.00188,0.00923,-0.021066,-0.016583,0.000162,-0.002098,0.005798,-0.01913,-0.018865,-0.004773,0.001695,-0.000887,0.003897,0.004877,-0.003743,0.008161,0.002465,0.001566,0.007544,Tatar_Siberian,STA-205
Tatar_Siberian:STA-211,0.0774,-0.145221,0.062602,0.016796,-0.045855,-0.017012,0.00329,0,-0.008999,-0.019864,0.001299,-0.00015,0.009514,-0.023809,-0.009908,-0.010607,-0.00678,-0.00076,0.004651,-0.003627,-0.005865,-0.005935,0.000123,0,0.000479,Tatar_Siberian,STA-211
Tatar_Siberian:STA-212,0.0774,-0.156392,0.079195,0.026163,-0.046778,-0.011156,0.009635,0.007384,-0.007976,-0.016401,0.006008,0.001049,0.015015,-0.024497,-0.012215,-0.005304,0.002868,0.000127,-0.003771,0.005378,-0.009982,-0.000124,-0.00419,-0.006868,0.000718,Tatar_Siberian,STA-212
Tatar_Siberian:STA-237,0.0774,-0.170609,0.076178,0.032946,-0.060011,-0.020638,0.012221,0.011076,0.000205,-0.01713,0.004384,-0.005995,0.01888,-0.017203,-0.005293,-0.003447,-0.007953,-0.002027,0.001257,0.005127,-0.008984,0.009398,-0.0053,-0.000361,-0.00946,Tatar_Siberian,STA-237
Tatar_Siberian:STA-265,0.081953,-0.155376,0.064111,0.026486,-0.053241,-0.013666,0.010105,0.015922,-0.009408,-0.017677,0.004222,-0.004346,0.013974,-0.029314,-0.0095,0.000265,-0.003129,-0.002407,-0.004525,0.003627,0.001872,0.000124,-0.006409,0.004217,-0.00455,Tatar_Siberian,STA-265
Tatar_Siberian:STA-297,0.085367,-0.160454,0.070899,0.018734,-0.047701,-0.015339,0.009165,0.010846,-0.011249,-0.01549,-0.003085,-0.005545,0.015015,-0.024634,-0.002714,0.001458,-0.004303,0.003167,0.005656,0.013882,-0.007362,0.018795,-0.007765,0.003012,-0.001437,Tatar_Siberian,STA-297
Tatar_Siberian:STA-300,0.083091,-0.149283,0.05506,0.004522,-0.040931,-0.014781,0.00705,0.007384,-0.0045,-0.011116,-0.004384,-0.001049,0.005203,-0.026424,0,-0.003845,-0.009257,-0.003801,-0.00176,-0.00025,-0.009109,-0.007419,-0.008997,-0.000843,0.00455,Tatar_Siberian,STA-300
Tatar_Siberian:STA-304,0.08992,-0.113739,0.075047,0.01615,-0.03693,-0.004741,0.00611,0.012461,0.004704,-0.021868,0.003897,-0.002398,0.013825,-0.014175,-0.001221,-0.003713,-0.004172,-0.003294,0.000754,0.004377,-0.004617,0.001978,-0.001479,-0.002771,-0.004431,Tatar_Siberian,STA-304
Tatar_Siberian:STA-306,0.078538,-0.144205,0.059208,0.026163,-0.04924,-0.006414,0.00658,0.012923,-0.014726,-0.019317,0.012342,-0.005095,0.00892,-0.015551,-0.001629,-0.006364,-0.000913,0.003421,0.004777,-0.003001,-0.008485,0.01051,-0.005423,0.000843,0.005149,Tatar_Siberian,STA-306
Tatar_Siberian:STA-309,0.078538,-0.170609,0.058077,0.02584,-0.044316,-0.005578,-0.004935,0.003923,-0.007772,-0.014397,-0.000487,-0.008093,0.006838,-0.030002,-0.005293,-0.003182,0.006128,-0.008742,0.002765,0.004502,-0.008235,0.001731,-0.002588,-0.001807,-0.00479,Tatar_Siberian,STA-309
Telugu_GBR:HG03713.SG,0.05122,-0.048745,-0.138026,0.099807,-0.073552,0.054941,0.003055,0.011538,0.027202,0.009476,0.00341,0.001948,-0.000149,-0.001927,-0.002579,0.005304,0.008345,0.0019,0.002514,0.004377,0.001996,-0.000371,-0.002711,-0.002892,-0.000479,Telugu_GBR,HG03713.SG
Telugu_GBR:HG03714.SG,0.056912,-0.044683,-0.142552,0.098515,-0.066782,0.056894,0.00235,0.011538,0.024952,0.012939,-0.002598,0.005395,-0.003717,-0.000413,0.004614,0.004508,-0.00678,0.004561,-0.000251,-0.002751,0.003244,0.00272,0.007272,-0.006627,0.002994,Telugu_GBR,HG03714.SG
Telugu_GBR:HG03715.SG,0.052359,-0.05687,-0.145569,0.104653,-0.074783,0.059683,-0.001175,0.010615,0.032928,0.021139,-0.004547,0.002847,-0.003865,0.000275,0.000407,-0.005436,0.001825,0.00152,-0.00088,0.004002,0.001123,-0.001113,-0.003944,-0.001446,0.002515,Telugu_GBR,HG03715.SG
Telugu_GBR:HG03716.SG,0.056912,-0.03859,-0.139158,0.098515,-0.08063,0.05271,-0.003055,0.005307,0.019634,0.012028,-0.005034,-0.00015,-0.002973,0.001927,-0.004207,-0.005304,0.000652,-0.000507,0.001383,-0.005253,0.008485,0.000989,0.004067,-0.001446,-0.000838,Telugu_GBR,HG03716.SG
Telugu_GBR:HG03717.SG,0.039838,-0.083273,-0.184035,0.12694,-0.07663,0.074743,0.001645,0.013384,0.045813,0.028429,0.000162,0.006294,-0.000743,0.00055,-0.010722,-0.003182,-0.001956,0.002154,0.000754,0.002376,0.005865,-0.000866,-0.003328,0.000723,-0.001676,Telugu_GBR,HG03717.SG
Telugu_GBR:HG03718.SG,0.0387,-0.097491,-0.179887,0.124356,-0.077553,0.071954,0.00188,0.008307,0.042541,0.028611,-0.004709,-0.003147,0.001041,0.001101,-0.011265,-0.007425,0.01708,-0.000253,-0.001885,0.006878,0.007736,0.002226,0.002342,0,-0.008023,Telugu_GBR,HG03718.SG
Telugu_GBR:HG03720.SG,0.040976,-0.098506,-0.169327,0.118219,-0.079092,0.067213,-0.00705,0.01223,0.051131,0.037723,-0.009419,-0.001049,0.004311,0.009083,-0.011265,-0.005304,-0.001043,0.001394,0.000628,-0.002626,0.004617,0.006677,-0.001849,0.001084,-0.003592,Telugu_GBR,HG03720.SG
Telugu_GBR:HG03722.SG,0.036423,-0.096475,-0.187052,0.125648,-0.071706,0.063308,-0.001645,0.022153,0.053176,0.029522,-0.003897,0.007793,0,0.005092,-0.008958,-0.011005,0.000913,-0.004434,0.000754,0.003252,0.004991,-0.000495,-0.005053,0.003735,-0.005149,Telugu_GBR,HG03722.SG
Telugu_GBR:HG03727.SG,0.043253,-0.072103,-0.167819,0.106268,-0.077553,0.063029,-0.006345,0.009,0.040496,0.01713,0.002111,0.005545,0.00446,-0.004266,-0.001221,-0.008353,-0.001173,0.002407,-0.004525,-0.002251,0.009234,-0.000742,-0.001602,-0.004097,-0.002395,Telugu_GBR,HG03727.SG
Telugu_GBR:HG03729.SG,0.047806,-0.06804,-0.173853,0.103037,-0.085862,0.069165,0.002115,0.011538,0.039269,0.023144,-0.006008,-0.001049,-0.001041,0.00812,-0.001493,-0.00716,0.002086,0.001014,-0.003645,0.000625,0.000749,-0.007048,-0.003204,-0.005663,-0.000239,Telugu_GBR,HG03729.SG
Telugu_GBR:HG03730.SG,0.029594,-0.113739,-0.18592,0.128555,-0.074168,0.065539,-0.009635,0.017307,0.063811,0.043737,-0.005359,0.002098,-0.001041,0.010322,-0.019679,-0.008221,0.016037,-0.00228,0.003394,0.011255,0.003993,0.00643,-0.000739,0.010604,-0.005508,Telugu_GBR,HG03730.SG
Telugu_GBR:HG03731.SG,0.046667,-0.069056,-0.173853,0.105299,-0.081246,0.06526,-0.001645,0.008307,0.035178,0.019864,-0.007957,0.003147,-0.000595,0.007844,-0.003122,-0.002519,0.003781,0.002154,-0.002765,-0.003126,0.000749,-0.002597,-0.003821,0.00253,-0.001317,Telugu_GBR,HG03731.SG
Telugu_GBR:HG03742.SG,0.0387,-0.088351,-0.171967,0.116927,-0.072937,0.060798,0.001175,0.011538,0.04295,0.031527,-0.00682,-0.001349,-0.003271,-0.003165,-0.011129,-0.011005,-0.00352,0.000253,0.003394,0.002876,-0.000125,-0.010634,0.007888,-0.000602,-0.001197,Telugu_GBR,HG03742.SG
Telugu_GBR:HG03770.SG,0.033009,-0.109677,-0.160653,0.116281,-0.06155,0.051316,0.00564,0.018692,0.052563,0.036447,-0.002273,-0.00045,0.000446,0.00055,-0.010179,-0.006762,0.01708,0.00266,0.00352,0.01013,0.004866,0.003215,-0.006779,0.003374,0.000479,Telugu_GBR,HG03770.SG
Telugu_GBR:HG03771.SG,0.033009,-0.102568,-0.17687,0.115958,-0.064012,0.066655,-0.002115,0.019845,0.049904,0.030798,-0.003573,-0.002698,-0.000892,0.007294,-0.0038,-0.016309,-0.009257,-0.000127,0.003017,0.002376,0,0.004204,-0.006162,0.005904,-0.010538,Telugu_GBR,HG03771.SG
Telugu_GBR:HG03772.SG,0.035285,-0.096475,-0.19384,0.126617,-0.087093,0.076416,0.00094,0.016615,0.053176,0.042643,-0.006983,-0.002398,0.001635,0.007156,-0.011129,-0.009281,0.008475,-0.00152,-0.000126,-0.003877,0.003868,0.00136,-0.003574,-0.000723,-0.000599,Telugu_GBR,HG03772.SG
Telugu_GBR:HG03773.SG,0.042115,-0.097491,-0.191577,0.119834,-0.080938,0.073627,0.003055,0.015692,0.044177,0.032802,-0.000325,3.00E-04,-0.001041,0.000413,-0.010722,-0.003845,0.010431,-0.003547,0.000377,-0.001626,0.004367,-0.003215,0.006162,0.004579,-0.007065,Telugu_GBR,HG03773.SG
Telugu_GBR:HG03774.SG,0.040976,-0.06804,-0.178001,0.104006,-0.079707,0.066376,0.00094,0.006923,0.040291,0.027335,-0.002436,0.000749,0.001784,0.00289,-0.006379,0.000133,0.000782,0.001267,-0.003268,-0.004627,0.005366,-0.004328,-0.003821,0.002892,-0.006347,Telugu_GBR,HG03774.SG
Telugu_GBR:HG03775.SG,0.0387,-0.074134,-0.168573,0.108529,-0.087093,0.06526,-0.003055,0.014999,0.041723,0.019317,0.002111,0.002548,-0.004014,0.012661,-0.0019,-0.006895,-0.010822,0.002154,0.002263,-0.000625,-0.004991,-0.001237,0.002095,-0.013737,-0.005868,Telugu_GBR,HG03775.SG
Telugu_GBR:HG03777.SG,0.044391,-0.073118,-0.167442,0.102714,-0.088016,0.056336,0.00329,0.014076,0.037428,0.03098,0.002923,0.001798,0.002825,0.00867,-0.0057,0.001458,0.009257,-0.002534,-0.005908,-0.000875,-0.00287,-0.009521,-0.003451,-0.001807,0.00467,Telugu_GBR,HG03777.SG
Telugu_GBR:HG03778.SG,0.040976,-0.09546,-0.169704,0.122418,-0.076322,0.066376,-0.00564,0.011769,0.045609,0.033167,-0.00747,0.001499,0.001338,0.003028,-0.007872,-0.001856,-0.002738,0.003294,-0.002388,-0.001626,0.001497,-0.005317,-0.001109,-0.002048,-0.005987,Telugu_GBR,HG03778.SG
Telugu_GBR:HG03779.SG,0.042115,-0.082258,-0.160653,0.11402,-0.07663,0.059961,0.002115,0.012923,0.041314,0.031345,-0.008444,0.004346,0.002825,0.001514,-0.009636,-0.006629,0.008084,-0.003167,-0.004651,0.009755,0.001872,-0.003462,-0.000986,0.011809,0.000239,Telugu_GBR,HG03779.SG
Telugu_GBR:HG03780.SG,0.043253,-0.062963,-0.174984,0.103683,-0.078168,0.058009,-0.004935,0.015461,0.033746,0.021686,-0.008282,0.001349,-0.006838,0.001376,-0.002443,0.006629,0.007041,0.00038,-0.000377,0.002001,0.006489,-0.007666,0.002835,-0.000241,-0.001078,Telugu_GBR,HG03780.SG
Telugu_GBR:HG03781.SG,0.043253,-0.084289,-0.168196,0.11079,-0.071706,0.063308,0.006345,0.014769,0.042745,0.031527,-0.008444,-0.00015,0.003865,-0.002752,-0.005565,-0.000133,0.002477,-0.000253,0.002263,0.006878,0.010357,0.004822,-0.00037,0.004458,-0.010538,Telugu_GBR,HG03781.SG
Telugu_GBR:HG03782.SG,0.037562,-0.064994,-0.168196,0.105622,-0.082785,0.070838,-0.000705,0.006231,0.035587,0.01877,-0.004384,0.007643,0.006987,0.008257,-0.003664,-0.011668,-0.007432,-0.00228,-0.001508,-0.000125,0,-0.000124,0.005546,0.003494,-0.003712,Telugu_GBR,HG03782.SG
Telugu_GBR:HG03784.SG,0.045529,-0.090382,-0.18856,0.118865,-0.079707,0.066934,-0.002115,0.016153,0.044586,0.034078,-0.003897,0.005245,-0.000446,0.004404,-0.006107,-0.001856,0.012256,-0.001394,-0.000251,0.007504,-0.003369,0.002844,-0.00037,0.001325,0.002275,Telugu_GBR,HG03784.SG
Telugu_GBR:HG03785.SG,0.036423,-0.098506,-0.18856,0.121126,-0.087709,0.076695,-0.00423,0.014999,0.044177,0.036994,-0.005521,0.003597,-0.005054,0.001927,-0.008686,-0.000265,0.0103,0.00228,0.000126,-0.00963,0.00549,0.002597,-0.001972,0.000843,-0.007664,Telugu_GBR,HG03785.SG
Telugu_GBR:HG03786.SG,0.043253,-0.088351,-0.190446,0.119834,-0.088632,0.068049,-0.001175,0.020999,0.049495,0.029887,-0.010555,-0.001499,-0.003717,0.001101,-0.005565,-0.009944,0.007171,-0.003674,0.000251,0.005378,0.008485,0.000124,0.004437,0.001687,-0.001317,Telugu_GBR,HG03786.SG
Telugu_GBR:HG03787.SG,0.035285,-0.101553,-0.180264,0.118865,-0.075399,0.059961,0.00094,0.011999,0.054403,0.027153,-0.003573,0.001049,-0.007582,0.006744,-0.013572,-0.005701,0.018775,-0.0019,0.00176,0.008754,0.001747,0.00643,-0.002711,0.003976,-0.014011,Telugu_GBR,HG03787.SG
Telugu_GBR:HG03788.SG,0.050082,-0.069056,-0.161785,0.10756,-0.071398,0.060519,-0.00235,0.018692,0.040291,0.023508,-0.006171,0.000749,-0.000595,0.004266,-0.005972,-0.002784,0.001956,0.005574,-0.00264,0.004877,0.00549,-0.006677,0.005053,-0.000723,0.001676,Telugu_GBR,HG03788.SG
Telugu_GBR:HG03789.SG,0.053497,-0.054839,-0.147077,0.100453,-0.074168,0.057451,-0.00235,0.006231,0.023929,0.017859,0.004547,-0.003747,0.001041,-0.002615,0.0019,0.008088,0.005998,0.001647,0.005656,0.001376,-0.002246,0.000124,-0.00037,0.004458,-0.004191,Telugu_GBR,HG03789.SG
Thai:CHI007,0.013659,-0.37473,-0.06675,-0.032623,0.094171,0.049364,-0.003055,0.003231,-0.008385,-0.006743,0.016401,3.00E-04,-0.002379,-0.000413,0.001629,-0.002254,0.002738,-0.004181,0.000377,0.005753,0.004492,0.008656,0.004683,0.004338,0.021794,Thai,CHI007
Thai:CHI034,0.014797,-0.426522,-0.047517,-0.049419,0.125562,0.059125,-0.00141,-0.014999,-0.005318,-0.01221,0.027931,-0.002698,-0.004608,0,-0.000271,0.001061,0.007171,0.004181,0.005279,-0.002376,0.006239,-0.000866,0.001972,0.000964,0.00934,Thai,CHI034
Thai:DCH002,0.018212,-0.350358,-0.062225,-0.01292,0.079092,0.053826,-0.010105,-0.010153,0.000818,-0.004009,0.020136,0.006145,-0.005203,-0.002202,-0.000814,0.001326,-0.002477,0.002407,0,-0.003877,-0.002496,0.009892,0.003944,0.001807,0.016645,Thai,DCH002
Thai:DCH006,0.018212,-0.355435,-0.072407,-0.013566,0.096633,0.060798,-0.002585,-0.004615,-0.001432,-0.008018,0.035238,0.004646,-0.001189,0.003441,0.012351,0.000133,-0.00339,-0.006334,-0.010056,0.000875,-0.007736,0.016693,-0.001602,0.000241,0.023112,Thai,DCH006
Thai:DCH007,0.023903,-0.411289,-0.042238,-0.043282,0.095095,0.054105,-0.00658,-0.004846,-0.017385,-0.006378,-0.01153,-0.003747,-0.006244,0.000413,-0.002443,-0.009546,-0.000391,-0.003421,-0.005028,-0.010505,0.005241,0.006554,0.001725,-0.001205,0.005149,Thai,DCH007
Thai:DCH008,0.023903,-0.353404,-0.078064,-0.022287,0.089555,0.058009,0.00658,-0.005769,0.002045,-0.004374,0.024196,-0.001798,-0.004014,0.004817,-0.000271,0.002784,0.007432,-0.0019,-0.003017,0.003752,0.008111,0.011871,-0.002465,-0.00012,0.004071,Thai,DCH008
Thai:DCH009,0.022765,-0.384886,-0.054682,-0.042313,0.09294,0.050479,-0.006345,-0.004846,-0.011044,-0.006196,0.0177,0.00015,-0.0055,-0.007294,-0.001221,-0.000796,-0.00352,0.001647,-0.00176,-0.005253,0.006613,-0.000742,0.013064,-0.001807,0.001437,Thai,DCH009
Thai:DCH010,0.023903,-0.356451,-0.068259,-0.017119,0.083708,0.056336,-0.00658,-0.005077,-0.001636,0.000182,0.024033,0.008542,-0.008028,0.002477,-0.004207,0.002652,0.001565,-0.002787,-0.001131,-0.006503,0.001622,0.011623,0.008134,0.00723,0.014969,Thai,DCH010
Thai:DCH011,0.01935,-0.360513,-0.071653,-0.02261,0.08617,0.053547,-0.009165,-0.004154,-0.005522,-0.003098,0.021598,0.008393,-0.010852,0.000826,-0.001221,0.001458,-0.007562,-0.002534,-0.007793,-0.001626,0.003993,0.006306,0.003204,0.008073,0.021675,Thai,DCH011
Thai:DCH012,0.018212,-0.368637,-0.067127,-0.02584,0.092633,0.052989,0.006815,-0.009923,-0.000818,-0.008565,0.02517,0.00015,-0.005203,0.001514,0.002443,0.002917,-0.007171,-0.008361,-0.013827,-0.001876,-0.009483,0.006059,-0.001849,-0.000482,0.013532,Thai,DCH012
Tharu:D260,0.046667,-0.06804,-0.145569,0.107237,-0.067397,0.058009,-0.00141,0.006,0.031906,0.017495,-0.002598,0.001049,0.000446,0.00055,-0.002714,0.001856,0.009127,-0.000633,0.000628,0.004127,0.004991,-0.004204,-0.000986,-0.001205,-0.000838,Tharu,D260
Tharu:Te06,0.027318,-0.304659,-0.075047,0.039729,-0.000615,0.034304,0.00564,0.009692,0.030679,0.032074,-0.054238,-0.005695,0.005054,-0.000275,-0.018322,-0.019756,0.011735,-0.006588,-0.003268,0.007379,0.005116,0.020403,0.003574,0.000361,0.019759,Tharu,Te06
Tharu:Te09,0.055773,-0.165531,-0.081835,0.052326,-0.044624,0.037092,0.00376,-0.001385,0.013499,0.005649,-0.03605,-0.007793,0.002379,-0.000963,-0.00855,0.002784,0.000652,-0.006714,-0.00352,-0.007003,-0.003619,0.004081,-0.010106,-0.00241,0.007424,Tharu,Te09
Tharu:Te15,0.026179,-0.296535,-0.081835,0.032623,-0.014464,0.03765,0.00752,0.009923,0.026793,0.03098,-0.043682,-0.003597,0.004162,-0.000413,-0.016015,-0.006762,-0.00326,0.002914,0.001885,0.013256,0.002371,0.002349,0.003328,0.015785,0.012095,Tharu,Te15
Tharu:Te16,0.0387,-0.222401,-0.067882,0.04199,-0.028621,0.021475,0.00329,0.013153,0.018816,0.010752,-0.048879,-0.003597,0.005798,-0.007982,-0.001493,-0.000663,0.004955,-0.004941,0.003771,0.005127,-0.000374,0.020032,-0.002711,0.006507,0.027662,Tharu,Te16
Tharu:Te18,0.021626,-0.308721,-0.079572,0.037468,-0.008925,0.039324,0.00329,0.005769,0.032519,0.03426,-0.056349,-0.001798,0.005054,0.004542,-0.017101,-0.014187,-0.005867,0.00114,-0.004399,0.002876,0.000624,0.008903,0.008258,0.004699,0.00934,Tharu,Te18
Tharu:TH-1-G-02,0.025041,-0.29755,-0.066373,0.037145,-0.016003,0.039881,-0.00188,-0.001846,0.038655,0.026606,-0.050016,-0.004046,0.009663,-0.002752,-0.015065,-0.009812,0.003129,-0.005954,-0.007793,0.009004,0.003244,0.018919,0.007272,0.000723,0.014849,Tharu,TH-1-G-02
Tharu:TH-1-G-03,0.020488,-0.300597,-0.076555,0.03876,-0.005539,0.036535,0.001645,0.005769,0.03436,0.025513,-0.043358,-0.005995,0.001784,0.011147,-0.011672,-0.017767,-0.00678,-0.00038,-0.006411,0.009505,-0.000499,0.017311,0.007888,-0.000723,0.020477,Tharu,TH-1-G-03
Tharu:TH-1-G-04,0.017073,-0.313799,-0.076555,0.023902,-0.008001,0.041834,0.003525,0.008307,0.028429,0.025331,-0.050178,-0.006294,0.00223,0.006331,-0.008279,-0.014187,0.001695,-0.004941,-0.009176,0.015507,0.004866,0.019043,0.000616,0.000482,0.023112,Tharu,TH-1-G-04
Tharu:TH-1-G-05,0.021626,-0.298566,-0.067882,0.030039,-0.008309,0.032909,0.00282,0.014076,0.034155,0.032256,-0.042221,-0.001349,0.005649,0.004542,-0.013301,-0.001591,0.004563,-0.001774,-0.001634,0.007629,0.00287,0.017682,0.003451,0.002289,0.021794,Tharu,TH-1-G-05
Tharu:TH-1-G-08,0.021626,-0.30669,-0.072407,0.02907,-0.006463,0.028726,-0.00329,0.002077,0.029656,0.028247,-0.041571,-0.007493,0.007879,0.002752,-0.017644,-0.004375,0.007823,-0.00228,-0.004651,0.008004,0.011105,0.017311,0.007765,0.005302,0.021914,Tharu,TH-1-G-08
Tharu:TH-1-G-09,0.018212,-0.301612,-0.080704,0.036822,-0.005847,0.039881,0.00517,0.013153,0.031906,0.021322,-0.052939,-0.003897,0.011744,0.002202,-0.014658,-0.019225,-0.008214,0.003294,-0.005782,0.009755,0.003119,0.02201,0.003697,0.001807,0.016286,Tharu,TH-1-G-09
Tharu:TH-1-G-10,0.026179,-0.299581,-0.07731,0.031654,-0.010156,0.033467,0.005405,0.010615,0.031088,0.029887,-0.050503,-0.001049,0.010109,0.003165,-0.011808,-0.011933,0.001043,-0.004307,-0.010559,-0.001,0.00025,0.013354,0.003204,0.001446,0.013532,Tharu,TH-1-G-10
Tharu:TH-1-G-11,0.022765,-0.295519,-0.070522,0.033915,-0.011387,0.033188,-0.000235,0.009692,0.031906,0.031527,-0.044657,-3.00E-04,0.003717,0.005643,-0.015201,-0.016176,0.000782,-0.001647,-0.001383,0.002126,-0.000749,0.01793,0.007765,0.003856,0.01904,Tharu,TH-1-G-11
Tharu:TH-1-G-12,0.022765,-0.291457,-0.071276,0.036499,-0.009232,0.039602,0.00658,0.010384,0.031906,0.028247,-0.047093,-0.007044,0.004311,0.002752,-0.014251,-0.007823,0.010431,-0.003421,-0.003394,0.008754,-0.005865,0.013354,0.001356,0.003494,0.01916,Tharu,TH-1-G-12
