DNA sample ethnicity and id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,DNA sample ethnicity,sample id
ESP_IA_low_res:I19722,0.132035,0.148267,0.05506,0.021964,0.05201,0.00251,-0.000705,0.014076,0.036405,0.037723,0.017213,-3.00E-04,-0.029881,-0.018166,0.023072,0.024131,-0.005346,-0.010262,-0.000628,-0.002876,0.010482,0.002844,-0.0053,0.003615,0,ESP_IA_low_res,I19722
ESP_IA_low_res:I3321_d,0.114961,0.164516,0.064488,0.026163,0.068628,-0.00502,0.011281,-0.004384,0.031292,0.041914,-0.009094,0.015137,-0.036868,-0.014588,-0.0038,0.016309,0.001043,0.006208,-0.001006,-0.013131,0.011979,0.002226,0.003574,-0.016749,-0.01904,ESP_IA_low_res,I3321_d
ESP_IA:I3320,0.119514,0.145221,0.055814,0.00323,0.061242,-0.005299,-0.003995,0.004154,0.029042,0.04647,-0.003573,0.011839,-0.017988,-0.021194,0.005836,0.008088,0.014994,-0.004434,0.001383,0.001376,0.004118,-0.008037,0.002342,-0.009278,0.005389,ESP_IA,I3320
ESP_LBA_low_res:I20736,0.135449,0.150298,0.045632,0.040052,0.066782,0.004462,0.014101,-0.002308,0.012271,0.037541,-0.015752,0.006594,-0.032408,-0.014175,0.008007,0.012066,0.008605,-0.003294,0.003394,0.006628,0.001248,-0.005441,-0.013434,-0.000361,-0.012334,ESP_LBA_low_res,I20736
ESP_LBA:I20740,0.121791,0.147252,0.059208,0.008398,0.057241,-0.008646,-0.00329,0.006461,0.034974,0.04647,0.003085,0.004496,-0.039098,-0.024084,-0.0057,-0.013922,-0.016037,-0.006588,-0.007542,-0.012506,0.018842,0.000124,-0.018117,-0.018316,0.009221,ESP_LBA,I20740
ESP_LBA:I2469,0.120652,0.149283,0.05242,-0.00323,0.063704,0.002231,-0.00564,0.010153,0.026179,0.042643,-0.007957,-3.00E-04,-0.023488,-0.0139,0.010858,0.023071,0.009257,0.002787,-0.003142,0.009004,0.006738,-0.009892,-0.012941,-0.018195,-0.008502,ESP_LBA,I2469
ESP_LIA_low_res:I19988,0.124067,0.166547,0.071276,0.004199,0.063089,-0.006136,0.0047,0.01523,0.036405,0.040456,-0.011042,3.00E-04,-0.020069,-0.014313,0.019815,-0.010872,-0.007953,0.015456,-0.002388,-0.004502,0.012852,-0.004946,-0.016638,-0.033137,-0.002155,ESP_LIA_low_res,I19988
ESP_LIA_low_res:I19990,0.126344,0.149283,0.057699,0.000323,0.07109,0.010319,0.006345,0.003,0.03661,0.059773,-0.019811,-0.00045,-0.025421,-0.008395,0.005157,-0.017634,-0.013038,0.006968,-0.00993,0.007253,0.016221,0.001484,-0.016269,-0.004579,0.003473,ESP_LIA_low_res,I19990
ESP_LIA:I19987,0.125205,0.156392,0.06675,0.000323,0.050471,0,-0.002115,0.009461,0.031497,0.04319,-0.00682,0.008992,-0.024083,-0.019955,0.016151,-0.008618,-0.011474,0.009375,-0.004902,-0.01113,0.015348,0.000247,-0.010353,-0.02663,-0.003592,ESP_LIA,I19987
ESP_LIA:I19991,0.126344,0.15436,0.059585,0.011305,0.055395,-0.001394,-0.000235,0.005538,0.034155,0.042643,0.004709,0.008692,-0.02334,-0.017616,0.010993,0.017369,0.001956,0.001014,0.000377,-0.007003,0.010981,0.000495,-0.005176,-0.006145,0.002036,ESP_LIA,I19991
ESP_MBA:I2470,0.121791,0.158423,0.05242,0.000323,0.065243,-0.005857,-0.001645,0.005077,0.042132,0.053577,-0.001949,0.008842,-0.02111,-0.013074,0.0038,-0.009546,-0.011474,0.002534,-0.001634,-0.007504,0.00861,0.002968,-0.013927,-0.015062,-0.000958,ESP_MBA,I2470
ESP_Menorca_LBA_new:I3315,0.120652,0.151314,0.056191,0.000646,0.061242,-0.000279,-0.001645,0.002077,0.03886,0.052302,-0.007632,0.010641,-0.024975,-0.012248,0.014251,0.003713,0.001565,-0.003674,-0.007039,-0.003502,-0.003119,0.00272,-0.004067,-0.014339,0.00012,ESP_Menorca_LBA_new,I3315
ETH_4500BP:mota,-0.511066,0.043668,0.000754,0.000969,-0.00277,-0.011435,0.050997,-0.045229,0.089172,-0.087838,-0.012991,-0.002997,-0.031219,0.000688,0.02158,-0.029965,0.027772,0.039273,0.00176,-0.009004,0.000374,0.006183,-0.003451,-0.00241,-0.000838,ETH_4500BP,mota
FIN_Levanluhta_IA_o:JK2065,0.135449,0.121864,0.083344,0.072352,0.047393,0.019522,-0.0094,0.005077,0.011453,0.001276,0.001137,0.002548,-0.011001,-0.013625,0.034609,0.0118,-0.004563,0.001647,0.012067,0.019384,0.000374,-0.001237,-0.004683,-0.002048,0.005389,FIN_Levanluhta_IA_o,JK2065
FIN_Levanluhta_IA:DA234,0.103579,-0.004062,0.099183,0.076874,-0.001846,0.009761,0.007755,0.019384,0.0045,-0.028793,0.023871,-0.007343,0.016353,-0.014038,-0.00285,-0.009281,-0.007302,-0.005701,-0.003268,-0.000125,0.014474,-0.003462,0,0.001928,0.001317,FIN_Levanluhta_IA,DA234
FIN_Levanluhta_IA:DA238,0.099026,-0.081242,0.117662,0.084626,-0.028313,-0.001394,-0.00094,0.009,0.001432,-0.036994,0.038648,-0.005095,0.032705,-0.016377,-0.004343,0.002784,0.012908,0.005574,-0.010684,0.004127,0.018592,0.005564,-0.003944,-0.002289,-0.001317,FIN_Levanluhta_IA,DA238
FIN_Levanluhta_IA:JK1968,0.10927,-0.016248,0.095789,0.079781,-0.003385,0.01506,0.00611,0.017768,0.006954,-0.033531,0.029555,-0.016186,0.011001,-0.015964,-0.003529,-0.008088,-0.011474,-0.005954,-0.012947,0.002001,0.019965,0.002102,-0.006655,0.007109,0.00467,FIN_Levanluhta_IA,JK1968
FIN_Levanluhta_IA:JK1970,0.105855,-0.042652,0.110496,0.075905,-0.015387,0.010877,0.011751,0.010615,0.002045,-0.022051,0.04011,-0.004646,0.019029,-0.026699,-0.015472,0.000663,0.005737,-0.006588,-0.00264,-0.002626,0.013601,-0.011623,0.003821,0.00964,-0.001317,FIN_Levanluhta_IA,JK1970
FRA_Alsace_EBA_o:RIX2,0.137726,0.135065,0.049403,0.028101,0.044931,0.005299,-0.010105,0.008769,0.022702,0.026789,-0.000812,0.001948,-0.006095,-0.000688,0.011943,-0.020419,-0.008996,0.001774,0.00905,-0.000375,0.0141,-0.000618,-0.00456,-0.005181,0.008502,FRA_Alsace_EBA_o,RIX2
FRA_Alsace_EBA:BIS130,0.130897,0.129988,0.050534,0.032623,0.062165,0.000837,-0.00799,-0.01223,-0.00225,0.003827,-0.010555,-0.002248,-0.02438,-0.01968,0.020358,0.021347,0.007302,0.006461,0.008045,0.012006,0.019341,0.014591,-0.006779,-0.017231,-0.017962,FRA_Alsace_EBA,BIS130
FRA_Alsace_EBA:BIS385,0.125205,0.121864,0.070144,0.030362,0.020004,0.022869,-0.001645,0.003923,0.02352,0.007289,0.00406,0.006145,-0.009068,-0.016239,0.020358,0.007425,-0.00339,-0.002914,0.001006,0.013882,0.006738,0.005812,-0.002095,-0.003133,-0.004311,FRA_Alsace_EBA,BIS385
FRA_Alsace_EBA:OBE3626-1,0.129758,0.120848,0.070522,0.067507,0.0397,0.016176,0.007285,0.003231,0.001227,-0.00492,-0.001461,0.012289,-0.009068,-0.022157,0.019951,0.018563,0.010952,-0.005828,0.00088,0.01113,0.009733,0.008903,-0.005423,0.003735,0.008622,FRA_Alsace_EBA,OBE3626-1
FRA_Alsace_EBA:OBE3722,0.132035,0.136081,0.06675,0.068799,0.025543,0.029562,-0.006345,0.000462,-0.003068,0.000729,-0.01023,0.012739,-0.011893,-0.00289,0.03298,-0.006629,-0.014342,-0.002787,-0.006285,-0.003627,0.006738,-0.004699,0.010723,0.006266,-0.013292,FRA_Alsace_EBA,OBE3722
FRA_Alsace_EBA:RIX15,0.133173,0.13405,0.059962,0.031331,0.040931,0.028168,0.002585,0.003461,0.02352,0.036447,0.002761,0.016036,-0.016204,-0.013762,0.0057,0.014983,-0.005867,0.009502,0.022374,0.01063,0.015722,-0.007914,-0.000493,-0.007109,0.002275,FRA_Alsace_EBA,RIX15
FRA_Alsace_EBA:RIX4,0.122929,0.146236,0.060339,0.027778,0.045547,0.016455,0.005405,0.005077,0.007158,0.014214,-0.002923,-0.006594,-0.010258,-0.020919,0.012351,0.004375,0.013038,0.013302,-0.011187,0.000625,0.009733,0.003462,-0.004437,0.007712,-0.01413,FRA_Alsace_EBA,RIX4
FRA_Alsace_EN_o:Mor6,0.130897,0.168578,0.035072,-0.075905,0.080938,-0.04518,-0.011986,-0.005538,0.075265,0.11244,0.000162,0.017385,-0.038949,-0.0139,-0.023072,-0.001061,0.011995,-0.016343,0.004274,-0.010255,0.013726,-0.009521,-0.008627,-0.016629,0.005269,FRA_Alsace_EN_o,Mor6
FRA_Alsace_EN:Schw432,0.120652,0.179749,0.012068,-0.086241,0.065858,-0.047969,0.008695,-0.000923,0.044177,0.093123,-0.002598,0.024129,-0.016947,-0.003165,-0.029723,-0.01127,0.03403,-0.003674,0.011061,-0.020635,-0.023708,0.018672,-0.006532,0.000241,0.00455,FRA_Alsace_EN,Schw432
FRA_Alsace_EN:Schw72-15,0.134311,0.187873,0.012822,-0.085918,0.059396,-0.054941,-0.008225,-0.007846,0.044177,0.0831,0.014128,0.016335,-0.015907,0.000826,-0.032709,-0.022408,-0.005737,-0.00152,0.016341,-0.014632,-0.004367,-0.000618,0.001725,-0.009881,-0.001078,FRA_Alsace_EN,Schw72-15
FRA_Alsace_IA1:Jeb8,0.119514,0.138112,0.056568,0.022933,0.046162,-0.003904,-0.00329,0.000692,0.014726,0.01057,-0.000325,0.009591,-0.023637,-0.009909,0.019408,0.0118,-0.000782,0.002407,0.001634,0.001,-0.011105,-0.002226,-0.013804,-0.002892,0.002994,FRA_Alsace_IA1,Jeb8
FRA_Alsace_IA1:NOR2B6,0.127482,0.150298,0.047894,0.009044,0.044624,0.002789,-0.015511,0.010153,0.018816,0.018588,0.012991,0.019183,-0.001784,-0.00812,0.013979,0.01538,0.026859,0.004054,0.004525,0.003627,-0.000499,-0.006925,-0.004807,-0.000241,-0.012214,FRA_Alsace_IA1,NOR2B6
FRA_Alsace_IA1:NOR3-6,0.137726,0.152329,0.054305,0.047481,0.030467,0.021196,-0.005405,0,0.010022,0.003645,-0.003735,0.021881,-0.019177,-0.012524,0.024973,-0.008221,-0.024512,0.011782,0.001634,0.008504,0.002745,0.002597,-0.009244,-0.004338,-0.000239,FRA_Alsace_IA1,NOR3-6
FRA_Alsace_IA2:COL11,0.125205,0.140143,0.060339,0.069768,0.033852,0.017012,-0.00329,0.003231,0.00634,0.005832,-0.001461,0.002997,-0.012042,0.001239,0.021851,-0.009679,-0.01343,-0.011149,0.005279,0.004502,0.007986,0.005441,0.014913,-0.00735,0.002036,FRA_Alsace_IA2,COL11
FRA_Alsace_IA2:COL153A,0.132035,0.158423,0.046763,0.032623,0.034468,0.008646,0.00705,0.011076,0.003068,0.020046,0.004547,-0.007643,-0.002081,-0.004266,0.007736,0.003182,-0.014473,0.00114,0.017723,0.005253,-0.019715,0.004575,-0.000246,-0.013616,0.004311,FRA_Alsace_IA2,COL153A
FRA_Alsace_IA2:ERS1164,0.124067,0.120848,0.053928,0.029393,0.033852,0.013666,0.00846,0.006923,-0.00409,0.014397,-0.00341,-0.009292,-0.009514,-0.016515,0.010179,0.008884,-0.002999,0.003421,0,-0.002626,-0.009608,0.003091,0.005053,-0.012893,0.005628,FRA_Alsace_IA2,ERS1164
FRA_Alsace_IA2:ERS86,0.127482,0.1635,0.041106,0.028101,0.043085,0.011156,-0.007285,0.002538,0.008795,0.010752,-0.001786,0.005995,-0.014123,0,0.007736,0.026518,-0.004172,0.011402,0.012821,-0.008129,0.000749,0.019166,-0.007272,-0.015183,-0.000359,FRA_Alsace_IA2,ERS86
FRA_Alsace_LBA:NIED,0.126344,0.127957,0.05506,0.014212,0.048009,0.014223,-0.00282,0.006461,0.021475,0.046652,-0.014777,0.009741,-0.03107,-0.038259,-0.00285,0.00716,0.007562,-0.007095,0.014832,0.011005,0.003119,0.011376,-0.001602,-0.013737,-0.003712,FRA_Alsace_LBA,NIED
FRA_Alsace_MN:BERG02-2,0.127482,0.17264,0.051666,-0.049419,0.071398,-0.027331,-0.00893,-0.000462,0.061153,0.087656,0.003248,0.020831,-0.034043,-0.010046,-0.013843,0.011005,0.025686,0.00152,-0.001634,-0.001251,0.017844,0.005935,-0.010599,-0.017713,-0.000958,FRA_Alsace_MN,BERG02-2
FRA_Alsace_MN:BERG157-2,0.129758,0.185842,0.043746,-0.050388,0.081861,-0.026774,0.0047,0.004384,0.062175,0.095856,0.012017,0.004796,-0.026462,-0.00578,-0.008686,-0.015248,-0.010561,0.00038,0.012318,-0.005002,0.013227,0.011129,-0.01898,-0.026992,-0.004191,FRA_Alsace_MN,BERG157-2
FRA_Alsace_MN:BERG157-7,0.1161,0.173656,0.036958,-0.057817,0.077245,-0.032909,-0.00329,-0.004154,0.059925,0.073988,0.012991,0.007343,-0.021704,-0.015138,-0.019815,0.006762,0.032466,0.00114,-0.000377,0.001376,-0.009982,0.00136,-0.004314,-0.020726,-0.001197,FRA_Alsace_MN,BERG157-7
FRA_Alsace_MN:ROS102,0.124067,0.166547,0.051288,-0.030362,0.096941,-0.003068,-0.00047,0.009461,0.046631,0.062325,0.007632,-0.002098,-0.00892,-0.008395,-0.015336,0.005436,0.029728,-0.008108,0.003268,0.006378,0.005241,0.002844,-0.022431,-0.020485,-0.004071,FRA_Alsace_MN,ROS102
FRA_Alsace_MN:ROS45,0.120652,0.177718,0.025267,-0.0646,0.076322,-0.042391,-0.004935,-0.006923,0.05154,0.080002,0.013316,-0.001349,-0.016501,-0.001927,-0.028501,0.006232,0.022687,0.000507,0.005656,0.01013,0.000749,0.004081,-0.016392,-0.018557,0.000479,FRA_Alsace_MN,ROS45
FRA_Alsace_MN:ROS78,0.129758,0.17264,0.036581,-0.060724,0.072013,-0.035419,-0.00611,-0.004154,0.044586,0.077815,0.010555,0.01124,-0.026462,-0.016102,-0.029316,0.005038,0.028684,0.006461,0.014832,-0.003627,0.009358,0.007048,-0.01479,-0.024461,-0.000359,FRA_Alsace_MN,ROS78
FRA_Alsace_MN:WET370,0.126344,0.159438,0.0445,-0.036499,0.079399,-0.024821,0.007755,0.000923,0.071174,0.092394,0.003248,0.006744,-0.031665,-0.003716,-0.008822,0.009016,0.004172,0.003041,0.006034,-0.006003,0.000749,0.01014,-0.011092,-0.010483,0.002395,FRA_Alsace_MN,WET370
FRA_BA_low_res:I16791,0.117238,0.14319,0.063733,0.018411,0.049855,0.018128,-0.003525,0.011769,0.031906,0.026971,-0.025982,0.007044,-0.014717,-0.031653,0.021444,0.016043,0.02021,-0.010642,0.004651,0.009505,-0.003494,-0.000618,0.005916,-0.015785,0.004071,FRA_BA_low_res,I16791
FRA_Champagne_EBA:PSS4170,0.127482,0.14319,0.053928,0.017442,0.060627,0.008646,-0.0047,-0.002538,0.027406,0.026424,-0.01153,0.006744,-0.023191,-0.011423,0.016694,0.004508,0.001695,0.012035,0.007165,0.012256,0.018592,0.003833,-0.014913,-0.011206,-0.013053,FRA_Champagne_EBA,PSS4170
FRA_Champagne_IA2_low_res:I19359,0.138864,0.137096,0.05506,0.022933,0.026466,0.011713,-0.00047,-0.000923,0.026588,0.004374,0.001299,-0.007343,0.001338,-0.014175,0.005022,0.02148,-0.034161,-0.000253,-0.000126,0.000375,-0.007986,-0.012736,0.00456,-0.006507,-0.006466,FRA_Champagne_IA2_low_res,I19359
FRA_Champagne_IA2:I19356,0.130897,0.126941,0.056945,0.037468,0.04647,0.007809,0.003995,0.007615,-0.001432,0.008018,-0.005196,0.005245,-0.011744,-0.010322,0.0095,-0.004508,-0.002347,-0.003927,0.006285,0.005253,-0.003119,-0.003091,0.003451,-0.004579,-0.003353,FRA_Champagne_IA2,I19356
FRA_Champagne_IA2:I19357,0.130897,0.139128,0.061848,0.051034,0.051702,0.004462,0.005875,0.008769,0.008385,0.012757,-0.003248,0.003897,-0.008474,-0.006331,0.022937,-0.004243,-0.019818,0.004561,-0.00264,0.000875,0.01435,0.010634,-0.003328,0.00012,-0.00012,FRA_Champagne_IA2,I19357
FRA_Champagne_IA2:I19358,0.129758,0.135065,0.047894,0.034561,0.045239,0.016733,0.012456,0,0.011862,0.00893,0.013803,0.009292,-0.009366,-0.00523,0.010993,-0.008618,-0.022817,-0.00152,-0.001383,-0.006378,0.006738,0.002844,-0.000863,0.003735,0.001437,FRA_Champagne_IA2,I19358
FRA_Champagne_IA2:I19362,0.134311,0.135065,0.063733,0.049096,0.029852,0.010319,0.0047,0.007615,-0.001023,0.004556,-0.003085,0.005245,-0.009217,-0.008395,0.018594,-0.002917,-0.00352,0.005574,0.007416,0.007379,-0.00025,0.007172,0.003081,-0.000361,-0.006586,FRA_Champagne_IA2,I19362
FRA_Champagne_IA2:I20815,0.126344,0.146236,0.056191,0.031977,0.059396,0.009203,0.00611,0.006692,0.013294,0.01385,-0.01023,0.017235,-0.00773,-0.003165,0.014929,-0.015778,-0.020992,0.004687,0.005908,-0.003627,0.007736,0.006554,-0.011462,0.000361,-0.009221,FRA_Champagne_IA2,I20815
FRA_Champagne_IA2:I20817,0.130897,0.13405,0.058077,0.043282,0.037853,0.021753,0.005405,-0.000462,0.006954,0.004738,-0.008282,0.007343,-0.01219,-0.012799,0.022937,-0.007292,-0.015646,0.004434,0,0.010505,0.009608,0.006059,0.008381,0.008676,0.005748,FRA_Champagne_IA2,I20817
FRA_Champagne_IA2:I20827,0.125205,0.140143,0.056191,0.026163,0.051086,0.00753,0.01081,0.001385,0.00859,0.02041,-0.004384,0.004496,-0.022299,-0.007432,0.004614,0.013392,-0.006519,0.00266,0.010056,0.000625,0.000873,0.000866,0.003328,-0.003856,-0.004431,FRA_Champagne_IA2,I20827
FRA_Champagne_IA2:I21399,0.124067,0.144205,0.054305,0.027132,0.056318,0.006693,0.002115,0.002769,0.021475,0.023691,-0.004872,0.008992,-0.019623,-0.007707,0.009908,0.001193,-0.001173,0.004054,-0.004148,-0.002126,0.005366,0.009398,-0.009613,-0.004579,-0.003113,FRA_Champagne_IA2,I21399
FRA_Champagne_IA2:I21402,0.12862,0.136081,0.065996,0.032946,0.045239,0.000279,-0.001645,0.000692,0.019021,0.021322,-0.001786,0.004496,-0.011298,-0.00578,0.008822,0.003315,-0.00326,-0.003041,-0.002011,5.00E-04,0.007986,-0.002473,0.006039,-0.003976,0.004071,FRA_Champagne_IA2,I21402
FRA_Champagne_IA2:I21931,0.121791,0.127957,0.058454,0.028424,0.045239,0.016455,-0.00047,-0.005538,0.005931,0.010387,-0.00065,-0.005095,-0.013677,-0.012386,0.011943,-0.007823,-0.007693,0.003041,0.003645,-0.015257,0.000499,0.002102,-0.007765,-0.006145,-0.000958,FRA_Champagne_IA2,I21931
FRA_Champagne_MN:BUCH2,0.127482,0.179749,0.032055,-0.056525,0.084631,-0.030957,-0.005405,-0.012461,0.063811,0.092758,-0.003085,0.013188,-0.026313,-0.018854,-0.016965,-0.007027,-0.001304,-0.005321,0.013827,0.007754,-0.007612,-0.004081,-0.003821,-0.026751,0,FRA_Champagne_MN,BUCH2
FRA_Champagne_MN:PSS4693,0.129758,0.184826,0.039598,-0.052326,0.073244,-0.028168,0.00611,-0.000923,0.048881,0.084922,-0.002436,0.017085,-0.027948,0.003303,-0.0095,-0.006099,0.006128,0.011022,0.013701,-0.004627,-0.002496,-0.005688,-0.012325,-0.020967,0.006347,FRA_Champagne_MN,PSS4693
FRA_EBA:I15033,0.124067,0.139128,0.059585,0.041021,0.051702,0.01004,0.003995,0.004384,0.020452,0.022051,-0.00065,0.007943,-0.01115,-0.022157,0.012893,0.018828,0.01017,-0.000633,0.003645,0.010755,0.004866,0.003957,-0.008874,-0.005663,-0.000239,FRA_EBA,I15033
FRA_EN_PEN:PEN001_real1,0.132035,0.178733,0.061471,-0.03553,0.081246,-0.0251,0.00047,-0.004384,0.057062,0.084558,0.00065,0.012439,-0.030029,-0.010872,-0.012079,-0.004508,0.005867,0.002027,0.007793,-0.009129,0.016845,-0.002349,-0.016515,-0.04338,-0.000838,FRA_EN_PEN,PEN001_real1
FRA_EN_PEN:PEN001_real2,0.127482,0.14319,0.105217,0.061047,0.106789,0.014781,0.00329,0.016615,0.071788,0.059044,-0.010718,0.005545,-0.005798,-0.014038,0.015879,0.022408,0.003781,0.003421,-0.003771,0.02076,0.045545,0.008285,-0.028224,-0.089531,0.00455,FRA_EN_PEN,PEN001_real2
FRA_EN_PEN:PEN003.A0101,0.118376,0.160454,0.059208,-0.018088,0.08894,-0.011992,0.00376,0.004384,0.062993,0.071619,-0.002598,0.002098,-0.029881,-0.015414,-0.005836,0.01432,0.021513,0.00266,0.002891,0.007003,0.014724,0.007666,-0.016515,-0.057719,0.006466,FRA_EN_PEN,PEN003.A0101
FRA_ENMN_LBR:LBR001.A0101,0.124067,0.175687,0.052797,-0.040052,0.080323,-0.02008,-0.0047,-0.001154,0.066266,0.093123,0.002761,0.017534,-0.037908,-0.012248,-0.008143,0.000133,-0.003781,-0.00266,-0.000251,-0.003126,0.010856,0.005564,-0.013311,-0.041211,-0.000718,FRA_ENMN_LBR,LBR001.A0101
FRA_ENMN_LBR:LBR002.A0101,0.126344,0.168578,0.054305,-0.033915,0.084631,-0.025379,-0.002585,-0.004615,0.06238,0.086198,-0.006333,0.008842,-0.03107,-0.018854,-0.015065,0.014983,0.029988,-0.003801,0.001508,-0.003377,0.00574,0.002968,-0.011709,-0.035306,0.008382,FRA_ENMN_LBR,LBR002.A0101
FRA_ENMN_LBR:LBR003.A0101,0.132035,0.169593,0.068259,-0.030039,0.084631,-0.032909,-0.007755,0.007384,0.06013,0.085104,0.001624,0.006744,-0.028989,-0.022157,-0.018729,0.012198,0.023339,0.005068,-0.002514,5.00E-04,0.005865,-0.008532,-0.013188,-0.036993,-0.009939,FRA_ENMN_LBR,LBR003.A0101
FRA_ENMN_LBR:LBR004.A0101,0.122929,0.171624,0.053928,-0.035853,0.086785,-0.027052,-0.015746,0.003461,0.073424,0.090754,-0.001299,0.007493,-0.024083,-0.025873,-0.009636,0.010077,0.017341,0.00076,-0.001257,0.007253,0.00287,-0.001484,-0.015406,-0.039765,0.004191,FRA_ENMN_LBR,LBR004.A0101
FRA_ENMN_LBR:LBR005.merged,0.122929,0.1635,0.076178,0,0.100634,-0.010598,-0.00705,0.007846,0.070356,0.073441,-0.005521,0.01139,-0.028394,-0.019542,0.000543,0.018828,0.021905,0.006208,-0.000503,0.013757,0.026952,0.005193,-0.022801,-0.059526,-0.001078,FRA_ENMN_LBR,LBR005.merged
FRA_FN_Lingolsheim_steppe:SX32,0.136588,0.123895,0.052043,0.063954,0.02185,0.0251,0.00846,0.009,-0.006749,-0.002916,-0.00406,-0.002548,-0.009366,-0.017753,0.019001,0.023071,0.02021,-0.006968,0.000377,0.019384,0.009109,0.000371,-0.006779,-0.002169,0.005748,FRA_FN_Lingolsheim_steppe,SX32
FRA_Hauts_De_France_IA2:BFM265,0.12862,0.149283,0.053174,0.031654,0.050163,0.014781,0.001645,-0.004615,0.01268,0.01057,-0.008444,0.009142,-0.018583,-0.007432,0.019137,-0.003315,-0.014081,0.014316,0.009176,0.002001,0.001622,-0.000866,0.002465,0.000964,0.000718,FRA_Hauts_De_France_IA2,BFM265
FRA_Hauts_De_France_LN:CBV95,0.141141,0.114755,0.048649,0.085595,0.018157,0.038766,-0.006815,0.004846,-0.020452,-0.037905,0.01153,0.003747,-0.001635,-0.017891,0.029994,-0.000398,-0.011213,-0.003927,-0.001508,0.009505,0.003244,-0.008285,0.006655,0.011809,-0.005029,FRA_Hauts_De_France_LN,CBV95
FRA_Hauts_De_France_MN:BLP10,0.126344,0.178733,0.043746,-0.057817,0.0834,-0.028726,-0.004935,-0.005307,0.04704,0.088202,-0.000487,0.015436,-0.026313,-0.015001,-0.020629,0.000796,0.017341,-0.005701,-0.000126,-0.005878,-0.001996,0.001607,-0.015036,-0.023136,-0.01449,FRA_Hauts_De_France_MN,BLP10
FRA_Hauts_De_France_MN:Es97-1,0.129758,0.182795,0.065619,-0.025194,0.098788,0.003347,0.013866,0.002769,0.05563,0.082371,0.002923,0.010641,-0.031516,-0.015551,-0.004343,-0.020154,0.002738,-0.009628,0.004651,0.001501,0.015098,0.000371,-0.004437,-0.05061,0.008622,FRA_Hauts_De_France_MN,Es97-1
FRA_La_Clape_LN_EBA_Veraza_oSteppe:TORTF,0.129758,0.147252,0.062602,0.016473,0.054779,0.004462,-0.00094,0.005077,0.026179,0.039181,0.003735,0.019033,-0.026313,-0.021607,0.013165,0.006364,0.007171,-0.006081,0.00729,0.000625,0.013351,0.00643,-0.009244,-0.004458,0.000599,FRA_La_Clape_LN_EBA_Veraza_oSteppe,TORTF
FRA_La_Clape_LN_EBA_Veraza:TORTC,0.125205,0.167562,0.061848,-0.031008,0.079707,-0.023985,-0.012926,0.010615,0.064425,0.101323,-0.016239,0.015286,-0.0278,-0.026286,-0.022258,-0.002784,0.01343,0.003421,0.003771,-0.010255,0.001622,-0.004451,-0.017008,-0.025305,-0.00455,FRA_La_Clape_LN_EBA_Veraza,TORTC
FRA_La_Clape_LN_EBA_Veraza:TORTD,0.124067,0.17264,0.054305,-0.036176,0.088324,-0.020638,-0.0047,0.012692,0.060539,0.087473,-0.012666,0.012439,-0.026313,-0.025873,-0.001357,-0.00716,0.013821,0.003041,-0.006034,-0.01113,0.011105,-0.001237,-0.01861,-0.017231,0.006826,FRA_La_Clape_LN_EBA_Veraza,TORTD
